iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
30,0.00014029462217543407,0.03430053708454654,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0018239989764910068,0.011703317901740251,0.009950471288747485,0.016546557105458607,0.04042282556481458,1.1551960115538726,0.0,0.003461614409111727,0.10210586667117458,0.13051990504203748,0.13051990504203748,0.0,0.001082109697030282,0.06567607709289877,-0.02054300791221776,0.03720074750813861,0.0,7.014731108771703e-05
31,0.0003742787793704529,0.03417630680820168,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004706522869230312,0.018765058535796388,0.0071790728849000646,0.016538137284959065,0.020574172649961177,1.155200581579306,0.0,0.008468240559094672,0.10210627060817135,0.13051990504203748,0.13051990504203748,0.0,0.0011442660796214302,0.0694482363164106,0.01082196445529305,0.03671623308673654,0.0,0.00018713938968522645
32,0.0002491243680696651,0.034087044163569294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0033586415737215576,0.015422188393640323,0.008677996584870328,0.018262264413927965,0.025049041363337486,1.1543452887672465,0.0,0.004761370679604558,0.10203067268975792,0.13051990504203748,0.13051990504203748,0.0,0.0011811812379453248,0.07174182182701416,8.078505145345596e-06,0.0354176950681446,0.0,0.00012456218403483256
33,0.00021648157267543778,0.034023503280974296,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0034693217267338693,0.014298439755156859,0.0059412618547432725,0.010638807026594628,0.028503867105164782,1.1549440201289427,0.0,0.0056229818003066066,0.10208359356550348,0.13051990504203748,0.13051990504203748,0.0,0.0012183526321040156,0.07396115203114853,0.011969646543973958,0.0371806741697601,0.0,0.00010824078633771889
34,0.00034656042203782774,0.03390753971097551,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0023856805241918664,0.018462636606788298,0.008046246522734493,0.02256910593151039,0.07621693663706783,1.1548628069855869,0.0,0.006154046720280674,0.10207641526995492,0.13051990504203748,0.13051990504203748,0.0,0.0012756016566621018,0.07744194921256177,-0.010809880555758506,0.04182275311337988,0.0,0.00017328021101891387
35,0.0002076964882268693,0.0338386755687295,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0029684657831737095,0.014102648656227531,0.007468896053705495,0.009094343009902691,0.025860710578461007,1.1548477865681763,0.0,0.005094207089113242,0.10207508764007901,0.13051990504203748,0.13051990504203748,0.0,0.0013098982089678668,0.0795251318672284,0.0244318540481724,0.03674939145035941,0.0,0.00010384824411343465
36,0.0001810018976936673,0.033777891658912644,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.003536132289643599,0.012980665087883874,0.005797395713784488,0.015034391262986023,0.021108565642145957,1.1544690867611265,0.0,0.004579328601599112,0.10204161498987914,0.13051990504203748,0.13051990504203748,0.0,0.0013368740003827542,0.08118948091918704,0.001680733973793333,0.03590540884649514,0.0,9.050094884683365e-05
37,0.00015076259908562226,0.03372658602585554,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0027739590810808307,0.011961093181733494,0.02065839318111611,0.05375318791369129,0.06838173591886143,1.1540274146024143,0.0,0.004796256018383303,0.10200257631756832,0.13051990504203748,0.13051990504203748,0.0,0.0013585440097506195,0.08253709550068797,-0.021372640465807505,0.03750869917836698,0.0,7.538129954281113e-05
38,0.00017577893419083983,0.03367063878842016,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0014916260405227894,0.01317398899142071,0.007323101170447378,0.011685435251625065,0.07105006133722833,1.153818400193272,0.0,0.003673626454838152,0.10198410187930954,0.13051990504203748,0.13051990504203748,0.0,0.0013846333588223307,0.0841373687179518,0.01186192385519222,0.03895575074131086,0.0,8.788946709541992e-05
39,0.0001928380816177801,0.03359809744906249,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.001961928563377168,0.013747324027969405,0.009786803000178474,0.027393129373050128,0.07060784907506064,1.153557794999398,0.0,0.00434409422483017,0.10196106741683444,0.13051990504203748,0.13051990504203748,0.0,0.0014185551448265966,0.08621810255209385,-0.010595651216768897,0.03699584541588939,0.0,9.641904080889005e-05
